GEOID,NAMELSAD,school_count,elementary_school_count,middle_school_count,high_school_count,other_school_count,charter_school_count,tract_area_sq_mile,schools_per_sq_mile,district_name,district_type,district_grade_low,district_grade_high,district_overlap_pct,ela_students_tested,ela_current_status,ela_status_level,ela_change,ela_change_level,math_students_tested,math_current_status,math_status_level,math_change,math_change_level,academic_strength_score,academic_strength_tier
06073019301,Census Tract 193.01,1,1,0,0,0,0,1.3591260121675337,0.7357669495304562,Vista Unified,Unified,KG,12,1.000000000000001,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019403,Census Tract 194.03,2,1,0,1,0,1,1.2464087436718114,1.604610052805129,Vista Unified,Unified,KG,12,0.9999999999999991,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019902,Census Tract 199.02,3,3,0,0,0,2,1.004261766239564,2.987268958006271,Vista Unified,Unified,KG,12,0.7873430301146505,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019904,Census Tract 199.04,0,0,0,0,0,0,1.6179015018413119,0.0,Vista Unified,Unified,KG,12,0.9349996575981603,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019905,Census Tract 199.05,0,0,0,0,0,0,1.3570765121057182,0.0,Vista Unified,Unified,KG,12,0.7927990687889114,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073020107,Census Tract 201.07,2,1,1,0,0,0,0.8942373580695813,2.236542660572204,Escondido Union,Elementary,PK,08,0.9999999999999996,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020401,Census Tract 204.01,0,0,0,0,0,0,3.857439462203958,0.0,Escondido Union,Elementary,PK,08,0.9998701060483257,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020404,Census Tract 204.04,1,0,0,1,0,0,1.4607161250608116,0.6845957149671149,Escondido Union,Elementary,PK,08,1.0000000000000007,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020705,Census Tract 207.05,0,0,0,0,0,0,1.301613889248852,0.0,Escondido Union,Elementary,PK,08,0.9999999999999996,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020805,Census Tract 208.05,0,0,0,0,0,0,2.7917671985228734,0.0,Ramona City Unified,Unified,KG,12,1.0000000000000002,2402,-18.1,2,12.2,4,2407,-54.2,2,-0.7,3,2.0,lower
06073020806,Census Tract 208.06,4,1,1,1,1,0,2.681312484681148,1.4918067263151038,Ramona City Unified,Unified,KG,12,0.9999999999999993,2402,-18.1,2,12.2,4,2407,-54.2,2,-0.7,3,2.0,lower
06073000100,Census Tract 1,0,0,0,0,0,0,0.5931506444072447,0.0,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073016610,Census Tract 166.10,0,0,0,0,0,0,0.5192650454718263,0.0,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016613,Census Tract 166.13,0,0,0,0,0,0,0.32256268168639923,0.0,Grossmont Union High,High,KG,12,0.9999999999999999,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016614,Census Tract 166.14,1,1,0,0,0,0,0.8404355908127965,1.18985917651689,Grossmont Union High,High,KG,12,1.0000000000000002,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016615,Census Tract 166.15,1,1,0,0,0,0,0.9293580277071058,1.0760115802380066,Grossmont Union High,High,KG,12,0.9999999999999997,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017020,Census Tract 170.20,1,1,0,0,0,0,11.106114769477545,0.0900404885737591,Poway Unified,Unified,PK,12,0.6010348628846033,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073003107,Census Tract 31.07,1,1,0,0,0,0,0.6070149704497736,1.6474058279963677,San Diego Unified,Unified,PK,12,0.6595618024718798,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003108,Census Tract 31.08,1,1,0,0,0,0,0.41852087711856695,2.3893670654730563,Grossmont Union High,High,KG,12,0.9999999999999981,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017809,Census Tract 178.09,2,1,1,0,0,0,0.6013474044581688,3.3258645255184183,Carlsbad Unified,Unified,PK,12,0.9999999999999994,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073018612,Census Tract 186.12,1,0,0,1,0,0,2.3381775147116644,0.42768352432955303,Vista Unified,Unified,KG,12,0.47024093525274296,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019503,Census Tract 195.03,2,0,1,1,0,0,0.6911699482604428,2.8936443273230554,Vista Unified,Unified,KG,12,1.0000000000000004,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073020208,Census Tract 202.08,1,1,0,0,0,0,0.2559371611132508,3.9072090807380073,Escondido Union,Elementary,PK,08,1.0000000000000009,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020209,Census Tract 202.09,0,0,0,0,0,0,0.33880153499026033,0.0,Escondido Union,Elementary,PK,08,0.9999999999999996,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020210,Census Tract 202.10,0,0,0,0,0,0,0.3948545785229867,0.0,Escondido Union,Elementary,PK,08,0.999999999999999,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020211,Census Tract 202.11,1,1,0,0,0,0,0.6145625820513216,1.627173585254969,Escondido Union,Elementary,PK,08,0.9999999999999991,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073017306,Census Tract 173.06,0,0,0,0,0,0,1.8150573015049551,0.0,San Dieguito Union High,High,07,12,0.9999999999999994,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073008350,Census Tract 83.50,2,1,0,1,0,1,5.995667260266643,0.3335742150425897,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002803,Census Tract 28.03,0,0,0,0,0,0,0.42811155724151534,0.0,San Diego Unified,Unified,PK,12,0.9999999999999986,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002804,Census Tract 28.04,0,0,0,0,0,0,0.5680344759786683,0.0,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003001,Census Tract 30.01,1,1,0,0,0,0,0.9184269201039766,1.0888182588188817,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003004,Census Tract 30.04,1,1,0,0,0,0,0.47341511653744056,2.112311088234788,San Diego Unified,Unified,PK,12,0.9999287019388711,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003101,Census Tract 31.01,0,0,0,0,0,0,0.4054890075060632,0.0,San Diego Unified,Unified,PK,12,0.9997063557112272,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073016617,Census Tract 166.17,0,0,0,0,0,0,0.6816052194234543,0.0,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016804,Census Tract 168.04,2,1,0,1,0,0,1.6711066722756214,1.1968116896311052,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016810,Census Tract 168.10,1,0,1,0,0,0,0.8901595066410685,1.1233941698532257,Grossmont Union High,High,KG,12,1.0000000000000002,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017006,Census Tract 170.06,0,0,0,0,0,0,0.9934649400953679,0.0,Poway Unified,Unified,PK,12,0.9999999999999989,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073020601,Census Tract 206.01,1,1,0,0,0,0,0.5000774058243288,1.9996904246285585,Escondido Union,Elementary,PK,08,1.0000000000000002,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020602,Census Tract 206.02,0,0,0,0,0,0,0.7682753891295945,0.0,Escondido Union,Elementary,PK,08,1.0,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020707,Census Tract 207.07,1,1,0,0,0,0,0.455367041411392,2.1960306940540533,Escondido Union,Elementary,PK,08,1.0000000000000009,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073008339,Census Tract 83.39,0,0,0,0,0,0,4.578523162624082,0.0,San Diego Unified,Unified,PK,12,0.9420168286168783,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073013412,Census Tract 134.12,3,2,0,1,0,1,1.8130508097201037,1.6546695679549852,Chula Vista Elementary,Elementary,PK,12,0.9999999999999994,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073020403,Census Tract 204.03,1,1,0,0,0,0,1.1274600065438904,0.8869494209957782,Escondido Union,Elementary,PK,08,1.0000000000000002,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073021304,Census Tract 213.04,3,1,1,0,1,1,31.070248920127185,0.09655538993949327,Grossmont Union High,High,KG,12,0.7762898615790302,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017009,Census Tract 170.09,0,0,0,0,0,0,1.3479662219806365,0.0,Poway Unified,Unified,PK,12,1.0000000000000016,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017014,Census Tract 170.14,0,0,0,0,0,0,0.7748263237566855,0.0,Poway Unified,Unified,PK,12,1.000000000000001,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017018,Census Tract 170.18,0,0,0,0,0,0,0.7069707712855658,0.0,Poway Unified,Unified,PK,12,0.9999999999999997,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017021,Census Tract 170.21,0,0,0,0,0,0,12.52245174277585,0.0,Poway Unified,Unified,PK,12,0.6209472478139609,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017031,Census Tract 170.31,1,1,0,0,0,0,0.40869905065165124,2.4467881645566525,Poway Unified,Unified,PK,12,1.0,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017034,Census Tract 170.34,1,1,0,0,0,0,1.0304694405878514,0.9704314952120564,Poway Unified,Unified,PK,12,1.0000000000000002,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017035,Census Tract 170.35,1,1,0,0,0,0,0.9018426276495642,1.1088409100890022,Poway Unified,Unified,PK,12,0.9999999999999996,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017036,Census Tract 170.36,0,0,0,0,0,0,0.38255343868066316,0.0,Poway Unified,Unified,PK,12,1.0000000000000002,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017037,Census Tract 170.37,1,1,0,0,0,0,1.227787329485654,0.8144733016742575,Poway Unified,Unified,PK,12,0.9991985865556318,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017039,Census Tract 170.39,2,2,0,0,0,0,1.8505460381597145,1.0807620879234707,Poway Unified,Unified,PK,12,0.999999999999999,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017040,Census Tract 170.40,1,0,0,1,0,0,1.1399105339365057,0.8772618290899145,Poway Unified,Unified,PK,12,1.0000000000000007,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017043,Census Tract 170.43,0,0,0,0,0,0,1.1721848203898961,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017501,Census Tract 175.01,0,0,0,0,0,0,0.7769386829228364,0.0,San Dieguito Union High,High,07,12,0.8532978892795854,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073017502,Census Tract 175.02,4,2,0,2,0,1,0.73677968822551,5.429031315499158,San Dieguito Union High,High,07,12,1.0000000000000009,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073017603,Census Tract 176.03,0,0,0,0,0,0,0.6401242986391099,0.0,Encinitas Union Elementary,Elementary,KG,06,1.000000000000001,2514,46.9,5,2.8,3,2513,31.9,4,0.1,3,4.5,high
06073017701,Census Tract 177.01,0,0,0,0,0,0,1.1286517940158634,0.0,Encinitas Union Elementary,Elementary,KG,06,0.8211213165157937,2514,46.9,5,2.8,3,2513,31.9,4,0.1,3,4.5,high
06073017702,Census Tract 177.02,1,1,0,0,0,0,0.5760548191185425,1.735945897527882,Encinitas Union Elementary,Elementary,KG,06,0.8189698227279986,2514,46.9,5,2.8,3,2513,31.9,4,0.1,3,4.5,high
06073017808,Census Tract 178.08,0,0,0,0,0,0,2.178985282453426,0.0,Carlsbad Unified,Unified,PK,12,0.999999999999999,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073017811,Census Tract 178.11,1,1,0,0,0,0,1.2834381962593508,0.7791571132248934,Carlsbad Unified,Unified,PK,12,1.000000000000001,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073018000,Census Tract 180,0,0,0,0,0,0,0.6895871071281012,0.0,Carlsbad Unified,Unified,PK,12,0.8100425330211245,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073008365,Census Tract 83.65,0,0,0,0,0,0,0.8880551980617238,0.0,Poway Unified,Unified,PK,12,0.9963868206087539,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073014805,Census Tract 148.05,1,1,0,0,0,0,0.5009987386589116,1.9960130092878672,Grossmont Union High,High,KG,12,0.9744784488476672,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073010011,Census Tract 100.11,2,1,1,0,0,0,0.34171159246824434,5.852888939335186,Sweetwater Union High,High,KG,12,1.0000000000000013,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073018400,Census Tract 184,1,0,0,1,0,0,0.5073581569180047,1.9709942303373913,Oceanside Unified,Unified,PK,12,1.000000000000001,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073018509,Census Tract 185.09,0,0,0,0,0,0,0.7875932858109795,0.0,Oceanside Unified,Unified,PK,12,0.9999999999999999,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073018512,Census Tract 185.12,0,0,0,0,0,0,0.8934855210516498,0.0,Oceanside Unified,Unified,PK,12,0.9999999999999994,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073018515,Census Tract 185.15,0,0,0,0,0,0,1.5899116913141773,0.0,Oceanside Unified,Unified,PK,12,0.9999999999999994,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073004300,Census Tract 43,0,0,0,0,0,0,0.3931584659858091,0.0,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004400,Census Tract 44,1,1,0,0,0,1,0.36246091663032554,2.7589181457042486,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004600,Census Tract 46,0,0,0,0,0,0,0.14936645698232526,0.0,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004700,Census Tract 47,1,1,0,0,0,0,0.134552649047806,7.432035021805509,San Diego Unified,Unified,PK,12,0.9999999999999993,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004800,Census Tract 48,1,1,0,0,0,1,0.21752380199421717,4.597198057555949,San Diego Unified,Unified,PK,12,0.9999999999999996,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004900,Census Tract 49,2,2,0,0,0,1,0.30542915496944983,6.548163354608526,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009102,Census Tract 91.02,2,0,1,0,1,0,0.37863289770328096,5.282161196588147,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009104,Census Tract 91.04,1,1,0,0,0,0,0.6605594613293281,1.5138682564436703,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009107,Census Tract 91.07,0,0,0,0,0,0,0.3114811903407942,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073005500,Census Tract 55,0,0,0,0,0,0,0.17003059911790294,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073005700,Census Tract 57,0,0,0,0,0,0,0.10515648050915397,0.0,San Diego Unified,Unified,PK,12,1.000000000000001,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009201,Census Tract 92.01,2,1,0,1,0,1,0.6578391110406334,3.0402570574379606,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009301,Census Tract 93.01,2,1,1,0,0,0,0.609922383587613,3.279105758073409,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009506,Census Tract 95.06,0,0,0,0,0,0,0.5884108250782758,0.0,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009602,Census Tract 96.02,1,0,1,0,0,0,0.7465035694992451,1.3395783233438527,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073006000,Census Tract 60,1,1,0,0,0,1,0.3895863815404354,2.5668248362429202,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073006100,Census Tract 61,0,0,0,0,0,0,0.3444514205227788,0.0,San Diego Unified,Unified,PK,12,0.9999999999999996,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073006300,Census Tract 63,0,0,0,0,0,0,0.6139425731180556,0.0,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009603,Census Tract 96.03,0,0,0,0,0,0,0.6682199069467878,0.0,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009604,Census Tract 96.04,2,1,1,0,0,1,0.7058012236259315,2.833659014821973,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009703,Census Tract 97.03,1,1,0,0,0,0,0.6392466011637766,1.5643415204389917,San Diego Unified,Unified,PK,12,0.9999999999999991,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009705,Census Tract 97.05,1,1,0,0,0,0,0.9323483424896105,1.0725604952862813,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009801,Census Tract 98.01,2,1,1,0,0,0,0.8076485268487593,2.4763247050093624,San Diego Unified,Unified,PK,12,0.9996993935825955,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073011802,Census Tract 118.02,0,0,0,0,0,0,0.3678243257459623,0.0,National Elementary,Elementary,PK,08,0.9950791263017523,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073006600,Census Tract 66,1,1,0,0,0,0,0.19663258169994882,5.0856271699974345,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073006900,Census Tract 69,2,1,0,1,0,0,0.7028744469017386,2.8454584013061988,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007002,Census Tract 70.02,1,0,1,0,0,0,0.5573111625393563,1.7943297518814398,San Diego Unified,Unified,PK,12,0.9999999999999993,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009804,Census Tract 98.04,1,1,0,0,0,0,0.7310091018229646,1.3679720232022219,San Diego Unified,Unified,PK,12,0.959973149509149,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009805,Census Tract 98.05,0,0,0,0,0,0,2.8862785561908306,0.0,San Diego Unified,Unified,PK,12,0.9999997710148518,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073010001,Census Tract 100.01,3,1,0,2,0,0,0.8122106344693598,3.6936231473501757,Sweetwater Union High,High,KG,12,1.0,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073010003,Census Tract 100.03,1,1,0,0,0,0,0.493600145870094,2.025931329978133,Sweetwater Union High,High,KG,12,0.9999999999999998,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073010004,Census Tract 100.04,1,1,0,0,0,0,0.5448689806144873,1.8353035969715679,Sweetwater Union High,High,KG,12,1.0000000000000007,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073012002,Census Tract 120.02,0,0,0,0,0,0,0.2193429271552825,0.0,National Elementary,Elementary,PK,08,1.0000000000000009,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073012003,Census Tract 120.03,1,1,0,0,0,0,0.42327928943969945,2.3625063284426546,National Elementary,Elementary,PK,08,0.9982995455477484,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073012101,Census Tract 121.01,0,0,0,0,0,0,0.2674364980664869,0.0,Sweetwater Union High,High,KG,12,1.0000000000000004,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073007200,Census Tract 72,1,1,0,0,0,0,1.3572991777175565,0.7367572429253267,San Diego Unified,Unified,PK,12,0.7881650170259509,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007302,Census Tract 73.02,1,1,0,0,0,0,0.32237068041554007,3.102019075404087,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007501,Census Tract 75.01,0,0,0,0,0,0,0.39916193037145214,0.0,San Diego Unified,Unified,PK,12,0.9970011588194436,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007502,Census Tract 75.02,1,1,0,0,0,0,0.3317600129270069,3.0142270347090254,San Diego Unified,Unified,PK,12,0.8210098508902626,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073010009,Census Tract 100.09,1,1,0,0,0,0,1.5580437600073762,0.6418304964651735,Sweetwater Union High,High,KG,12,0.9999917796046398,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073010010,Census Tract 100.10,1,1,0,0,0,0,0.45168729264840585,2.213921038461451,Sweetwater Union High,High,KG,12,0.9999999999999998,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073010013,Census Tract 100.13,1,1,0,0,0,0,0.34615190357776676,2.888905101096286,San Ysidro Elementary,Elementary,PK,08,1.0000000000000002,2584,-36.0,2,6.0,4,2604,-62.4,2,6.2,4,2.0,lower
06073010106,Census Tract 101.06,2,0,1,1,0,0,0.5164558207569515,3.8725480856594254,South Bay Union,Elementary,PK,08,1.000000000000001,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010107,Census Tract 101.07,1,1,0,0,0,0,0.8982171456549821,1.113316534690281,Sweetwater Union High,High,KG,12,0.9999999999999984,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073012102,Census Tract 121.02,3,2,1,0,0,0,0.43505877787347597,6.895619977290658,National Elementary,Elementary,PK,08,0.9995272301484123,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073012302,Census Tract 123.02,0,0,0,0,0,0,0.15734369457906439,0.0,Chula Vista Elementary,Elementary,PK,12,0.9999999999999997,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012304,Census Tract 123.04,0,0,0,0,0,0,0.4758106657250902,0.0,Chula Vista Elementary,Elementary,PK,12,0.9999999999999998,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012402,Census Tract 124.02,1,0,0,0,1,1,0.3462868850745341,2.8877790153235576,Chula Vista Elementary,Elementary,PK,12,0.9999999999999998,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073008002,Census Tract 80.02,0,0,0,0,0,0,0.4214654710238039,0.0,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073010110,Census Tract 101.10,3,3,0,0,0,0,0.8439930113486861,3.5545318025869106,South Bay Union,Elementary,PK,08,1.0000000000000002,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010111,Census Tract 101.11,1,1,0,0,0,0,0.23380541294171958,4.277060943192401,South Bay Union,Elementary,PK,08,1.0000000000000007,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010112,Census Tract 101.12,2,1,0,1,0,1,0.3096700153642703,6.458487747505566,South Bay Union,Elementary,PK,08,1.0,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010300,Census Tract 103,1,1,0,0,0,0,0.43244227254441214,2.3124473796610605,South Bay Union,Elementary,PK,08,0.9999999999999998,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010401,Census Tract 104.01,1,1,0,0,0,0,0.15678481541925401,6.378168685060012,South Bay Union,Elementary,PK,08,0.9999999999999996,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073012600,Census Tract 126,1,0,0,0,1,1,2.763059928502173,0.3619175934928382,Chula Vista Elementary,Elementary,PK,12,0.4756814017484986,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012700,Census Tract 127,3,2,1,0,0,0,0.4397508237225304,6.822045208704169,Chula Vista Elementary,Elementary,PK,12,0.999999999999998,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012800,Census Tract 128,0,0,0,0,0,0,0.3995888879091135,0.0,Chula Vista Elementary,Elementary,PK,12,1.0000000000000002,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012900,Census Tract 129,1,1,0,0,0,0,0.5298944867147367,1.8871681534183233,Chula Vista Elementary,Elementary,PK,12,0.9999999999999997,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
