geo_id,tract_name,total_population,population_under_5,population_under_5_rate,population_under_18,population_under_18_rate,population_65_plus,median_age,hispanic_latino_population,hispanic_latino_rate,total_households,households_with_children,households_with_seniors,avg_household_size,avg_family_size,school_enrolled_population,elementary_school_enrollment,high_school_enrollment,bachelors_or_higher,median_household_income,mean_household_income,poverty_rate,family_poverty_rate,employed_population,unemployed_population,unemployment_rate,drove_alone_count,drove_alone_rate,public_transit_commute_count,public_transit_commute_rate,work_from_home_count,work_from_home_rate,total_housing_units,occupied_housing_units,vacant_housing_units,vacancy_rate,owner_occupied_units,renter_occupied_units,renter_rate,vehicle_households,no_vehicle_households,no_vehicle_rate,one_vehicle_households,two_vehicle_households,three_plus_vehicle_households,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,tract_type_flag
1400000US06073007302,Census Tract 73.02; San Diego County; California,2610,96,3.7,679,26.0,553,43.2,252,9.7,984,385,387,2.65,3.0,721,373,170,1261,183529.0,260650.0,2.1,2.1,1298,54,2.6,835,65.0,0,0.0,334,26.0,1031,984,47,4.6,780,204,20.7,984,5,0.5,198,490,291,,6,105,residential_or_mixed
1400000US06073007303,Census Tract 73.03; San Diego County; California,1592,31,1.9,124,7.8,241,40.5,312,19.6,921,83,178,1.73,2.65,224,55,42,828,105398.0,133948.0,6.0,1.7,1083,97,6.5,679,62.0,14,1.3,313,28.6,1002,921,81,8.1,211,710,77.1,921,17,1.8,495,282,127,2318.0,85,261,residential_or_mixed
1400000US06073007304,Census Tract 73.04; San Diego County; California,3774,104,2.8,206,5.5,575,37.9,536,14.2,2063,120,476,1.83,2.5,711,79,36,1621,106491.0,116586.0,17.5,8.2,2447,27,0.8,1196,47.6,24,1.0,878,35.0,2170,2063,107,4.9,460,1603,77.7,2063,168,8.1,780,1005,110,2143.0,48,792,residential_or_mixed
1400000US06073007401,Census Tract 74.01; San Diego County; California,2808,323,11.5,512,18.2,419,36.2,770,27.4,1440,303,363,1.95,2.49,446,111,38,1396,104722.0,127764.0,6.5,4.4,1908,83,3.6,1281,66.5,28,1.5,433,22.5,1629,1440,189,11.6,615,825,57.3,1440,108,7.5,554,625,153,2217.0,105,445,residential_or_mixed
1400000US06073007402,Census Tract 74.02; San Diego County; California,3835,517,13.5,917,23.9,564,36.0,560,14.6,1703,474,403,2.25,2.99,714,220,139,1838,121103.0,146768.0,11.4,4.4,2205,70,2.3,1368,66.0,27,1.3,534,25.8,1703,1703,0,0.0,704,999,58.7,1703,90,5.3,778,719,116,2377.0,124,308,residential_or_mixed
1400000US06073007501,Census Tract 75.01; San Diego County; California,3944,255,6.5,363,9.2,201,34.3,507,12.9,2072,172,181,1.9,2.52,659,44,0,2391,95270.0,114513.0,11.9,3.0,2947,95,2.7,1147,38.9,30,1.0,1081,36.6,2272,2072,200,8.8,257,1815,87.6,2072,250,12.1,912,717,193,2249.0,268,803,residential_or_mixed
1400000US06073007502,Census Tract 75.02; San Diego County; California,2952,51,1.7,202,6.8,325,33.8,454,15.4,1683,117,285,1.75,2.52,385,110,41,1621,97309.0,120872.0,9.7,2.3,2012,177,6.4,1372,67.8,11,0.5,523,25.9,1968,1683,285,14.5,259,1424,84.6,1683,98,5.8,832,614,139,2242.0,116,583,residential_or_mixed
1400000US06073007601,Census Tract 76.01; San Diego County; California,1756,2,0.1,63,3.6,379,47.2,74,4.2,974,48,208,1.78,2.83,314,55,58,937,114034.0,122148.0,12.2,0.0,912,35,2.1,479,50.8,0,0.0,381,40.4,1868,974,894,47.9,494,480,49.3,974,89,9.1,503,373,9,2258.0,13,104,residential_or_mixed
1400000US06073007602,Census Tract 76.02; San Diego County; California,1774,0,0.0,0,0.0,263,34.6,111,6.3,1052,0,175,1.69,2.2,191,0,0,862,135798.0,183395.0,17.1,10.5,1201,109,6.1,459,38.2,44,3.7,597,49.7,1696,1052,644,38.0,269,783,74.4,1052,122,11.6,504,303,123,2767.0,18,226,residential_or_mixed
1400000US06073007701,Census Tract 77.01; San Diego County; California,3948,139,3.5,294,7.4,522,35.9,647,16.4,2009,163,419,1.97,2.52,414,10,122,2530,121935.0,174635.0,10.2,4.7,2703,213,5.7,1390,49.2,0,0.0,903,32.0,2453,2009,444,18.1,646,1363,67.8,2009,102,5.1,826,823,258,2565.0,204,613,residential_or_mixed
1400000US06073007702,Census Tract 77.02; San Diego County; California,3368,52,1.5,210,6.2,245,30.4,277,8.2,1829,136,186,1.83,2.54,560,105,70,2022,122898.0,140190.0,6.9,12.7,2672,33,1.0,1884,71.7,0,0.0,686,26.1,2269,1829,440,19.4,236,1593,87.1,1829,49,2.7,867,729,184,2232.0,147,659,residential_or_mixed
1400000US06073007800,Census Tract 78; San Diego County; California,5853,157,2.7,1010,17.3,484,34.3,1125,19.2,2742,615,427,2.13,2.74,1196,541,101,2647,108000.0,130598.0,12.5,9.6,3607,217,4.4,2501,69.5,14,0.4,977,27.2,3070,2742,328,10.7,459,2283,83.3,2742,67,2.4,1344,1012,319,2217.0,129,732,residential_or_mixed
1400000US06073007905,Census Tract 79.05; San Diego County; California,2674,32,1.2,150,5.6,165,33.1,224,8.4,1426,107,131,1.86,3.34,483,81,37,1540,123571.0,140134.0,12.9,17.2,1898,152,6.0,1153,60.8,4,0.2,559,29.5,1743,1426,317,18.2,290,1136,79.7,1426,44,3.1,727,540,115,2538.0,160,354,residential_or_mixed
1400000US06073007907,Census Tract 79.07; San Diego County; California,3085,34,1.1,139,4.5,188,30.2,238,7.7,1667,95,176,1.83,2.58,698,33,58,1724,104067.0,124715.0,14.6,0.0,2453,122,4.1,1532,62.6,36,1.5,706,28.9,1778,1667,111,6.2,277,1390,83.4,1667,90,5.4,705,697,175,2319.0,174,315,residential_or_mixed
1400000US06073007908,Census Tract 79.08; San Diego County; California,3215,158,4.9,222,6.9,142,30.9,287,8.9,1655,128,120,1.94,2.53,447,0,64,1562,94432.0,119146.0,5.6,0.0,2367,97,3.2,1596,69.2,62,2.7,469,20.3,1744,1655,89,5.1,217,1438,86.9,1655,65,3.9,807,559,224,2311.0,145,531,residential_or_mixed
1400000US06073007910,Census Tract 79.10; San Diego County; California,3021,100,3.3,144,4.8,280,30.7,207,6.9,1624,85,181,1.85,2.51,266,0,33,2023,103250.0,143226.0,8.6,3.3,2285,77,2.7,1211,52.6,36,1.6,956,41.5,1822,1624,198,10.9,332,1292,79.6,1624,86,5.3,828,472,238,2045.0,81,491,residential_or_mixed
