state_name,state_name_abbreviation,county_name,census_tract,census_tract_fips_code,population_2020,building_value,area_sq_mi,national_risk_index_value_composite,national_risk_index_score_composite,national_risk_index_rating_composite,national_risk_index_state_percentile_composite,expected_annual_loss_score_composite,expected_annual_loss_rating_composite,expected_annual_loss_total_composite,expected_annual_loss_building_value_composite,expected_annual_loss_rate_building_composite,expected_annual_loss_rate_national_percentile_composite,social_vulnerability_score,social_vulnerability_rating,social_vulnerability_state_percentile,community_resilience_score,community_resilience_rating,community_resilience_state_percentile,coastal_flooding_annualized_frequency,coastal_flooding_exposure_building_value,coastal_flooding_exposure_population,coastal_flooding_expected_annual_loss_building_value,coastal_flooding_expected_annual_loss_total,coastal_flooding_expected_annual_loss_score,coastal_flooding_expected_annual_loss_rating,coastal_flooding_expected_annual_loss_rate_building,coastal_flooding_expected_annual_loss_rate_national_percentile,coastal_flooding_hazard_type_risk_index_score,coastal_flooding_hazard_type_risk_index_rating,drought_annualized_frequency,drought_expected_annual_loss_total,drought_expected_annual_loss_score,drought_expected_annual_loss_rating,drought_expected_annual_loss_rate_national_percentile,drought_hazard_type_risk_index_score,drought_hazard_type_risk_index_rating,earthquake_annualized_frequency,earthquake_exposure_building_value,earthquake_exposure_population,earthquake_expected_annual_loss_building_value,earthquake_expected_annual_loss_total,earthquake_expected_annual_loss_score,earthquake_expected_annual_loss_rating,earthquake_expected_annual_loss_rate_building,earthquake_expected_annual_loss_rate_national_percentile,earthquake_hazard_type_risk_index_score,earthquake_hazard_type_risk_index_rating,heat_wave_annualized_frequency,heat_wave_exposure_building_value,heat_wave_exposure_population,heat_wave_expected_annual_loss_building_value,heat_wave_expected_annual_loss_total,heat_wave_expected_annual_loss_score,heat_wave_expected_annual_loss_rating,heat_wave_expected_annual_loss_rate_building,heat_wave_expected_annual_loss_rate_national_percentile,heat_wave_hazard_type_risk_index_score,heat_wave_hazard_type_risk_index_rating,landslide_annualized_frequency,landslide_exposure_building_value,landslide_exposure_population,landslide_expected_annual_loss_building_value,landslide_expected_annual_loss_total,landslide_expected_annual_loss_score,landslide_expected_annual_loss_rating,landslide_expected_annual_loss_rate_building,landslide_expected_annual_loss_rate_national_percentile,landslide_hazard_type_risk_index_score,landslide_hazard_type_risk_index_rating,inland_flooding_annualized_frequency,inland_flooding_exposure_building_value,inland_flooding_exposure_population,inland_flooding_expected_annual_loss_building_value,inland_flooding_expected_annual_loss_total,inland_flooding_expected_annual_loss_score,inland_flooding_expected_annual_loss_rating,inland_flooding_expected_annual_loss_rate_building,inland_flooding_expected_annual_loss_rate_national_percentile,inland_flooding_hazard_type_risk_index_score,inland_flooding_hazard_type_risk_index_rating,tsunami_annualized_frequency,tsunami_exposure_building_value,tsunami_exposure_population,tsunami_expected_annual_loss_building_value,tsunami_expected_annual_loss_total,tsunami_expected_annual_loss_score,tsunami_expected_annual_loss_rating,tsunami_expected_annual_loss_rate_building,tsunami_expected_annual_loss_rate_national_percentile,tsunami_hazard_type_risk_index_score,tsunami_hazard_type_risk_index_rating,wildfire_annualized_frequency,wildfire_exposure_building_value,wildfire_exposure_population,wildfire_expected_annual_loss_building_value,wildfire_expected_annual_loss_total,wildfire_expected_annual_loss_score,wildfire_expected_annual_loss_rating,wildfire_expected_annual_loss_rate_building,wildfire_expected_annual_loss_rate_national_percentile,wildfire_hazard_type_risk_index_score,wildfire_hazard_type_risk_index_rating,tract_fips
California,CA,San Diego,7100,6073007100,4646,1495745624,1.11652164,3257037.36042758,84.3375786331799,Relatively High,84.3375786331799,76.6975127416211,Relatively Moderate,2296199.85245353,2062809.27459118,0.0015481399263779,70.1540737957113,71.99845999,Relatively High,76.20768978,5.37732496149745,Very Low,13.6269032752766,3.17500000003793,18671199.892168,38.374156993091,55298.422,55305.928,93.5098705158141,Relatively Moderate,3.69704721930712e-05,96.4126512417746,93.9661997979632,Relatively Moderate,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.035803,2361852403.55613,4646,992974.706490887,1202564.15649089,92.1906193484745,Relatively High,0.0006638660281254,96.0283721257956,94.0756067686966,Relatively High,4.12182309122462,1495745624.0,4646.0,46.0345567444633,21301.3919597153,30.9401367428834,Relatively Low,3.07769957710826e-08,78.9190016122009,38.4586967920301,Relatively Low,0.01031163907,131557894.51322,415.565323325343,18.5810423603284,104.770007068972,80.5143945808637,Very Low,1.24225951673775e-08,36.2428262301251,82.874912299478,Relatively Low,7.89285714285714,1488270514.225,11.700035885425,974882.1516,975858.128757615,76.0445780585762,Relatively Moderate,0.0006517700175467,40.0580125419828,84.1187732629351,Relatively High,0.387510316963763,505070241.480626,319.116036891937,35847.1156072004,35847.1156072004,60.7868020304569,Relatively Low,2.39660507990231e-05,68.7817258883249,63.0168453292496,Relatively Low,0.0002357775579793,15881835.3954544,116.415727188673,47.6455049827378,179.058134231822,46.3237130320003,Very Low,3.18540159625015e-08,21.5154650208698,49.8662195426492,Very Low,06073007100
California,CA,San Diego,7200,6073007200,5589,1182246098,1.37100015,2272045.84400893,70.2579287217723,Relatively Moderate,70.2579287217723,77.0310261408742,Relatively Moderate,2315472.23164852,1681224.15404462,0.0015963444552838,60.5162411630693,28.23787242,Relatively Low,30.97820134,5.37732496149745,Very Low,13.6269032752766,0.775000000752086,2129898.48841016,13.398974540354,1611.164,1612.201,79.7707493101252,Relatively Low,1.36279916907791e-06,87.6990023349607,79.266661206214,Relatively Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,2086516934.78168,5589,972506.204317655,1578786.00431765,94.4101275336449,Relatively High,0.0008225920186692,80.6115978110247,93.3240578882903,Relatively High,4.13147294524796,1182246098.0,5589.0,36.382808917651,25186.3671335045,36.1038869341116,Relatively Low,3.07743108471237e-08,76.9973051531591,32.0868487535154,Relatively Low,0.01172456246,57051296.4888955,350.211634705628,9.16194369631274,91.7489786838412,79.614733276884,Very Low,7.74960789620026e-09,25.8855489697996,79.6213715767067,Very Low,7.89285714285714,1181994331.7213,13.391266580028,703949.0246,705066.078463904,60.8568006200531,Relatively Moderate,0.0005954335783309,33.3806984991897,53.4883997478982,Relatively Moderate,0.375726686963763,9340407.36416407,0.0,191.967433654953,191.967433654953,25.4441624365482,Very Low,1.62375189040339e-07,38.8324873096447,21.7457886676876,Very Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007200
California,CA,San Diego,7302,6073007302,2193,426148679,0.32562582,637908.348014341,12.4742844231981,Very Low,12.4742844231981,20.1482020809357,Relatively Low,743002.808188128,613129.784387192,0.0016151027025479,67.9310425816756,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,659333451.224978,2193,322543.420136369,441527.920136369,84.6842191793692,Relatively Moderate,0.0007568800187137,90.6381379618104,83.8250508365738,Relatively Moderate,4.36842105263158,426148679.0,2193.0,13.6122760613574,10265.7865668917,14.499217435306,Relatively Low,3.19425513492143e-08,76.5983736775833,9.99332665999333,Very Low,0.00116654568,13707251.0660885,69.5901076475646,0.219016872463199,1.85182035439886,44.6443691786622,Very Low,5.13944741016549e-10,21.1449807131433,42.4958082123363,Very Low,7.89285714285714,426148565.5355,0.0,289519.9093,289519.9093,19.3825304741997,Relatively Low,0.0006793870861676,43.2076003476055,11.1412364881738,Very Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007302
California,CA,San Diego,7303,6073007303,1744,261188561,0.14094015,479888.708139273,6.5475128726529,Very Low,6.5475128726529,9.33954952204242,Very Low,513650.885290343,443000.972505987,0.0019039669481432,78.6340042746084,22.91476633,Relatively Low,24.47694161,5.37732496149745,Very Low,13.6269032752766,0.775000000404636,3771314.57960728,13.246291064588,3557.44534,3558.4881,82.5275949904479,Relatively Low,1.36202187660125e-05,93.7778603268945,81.6719906080214,Relatively Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,407310149.120748,1744,216710.08995618,277860.03995618,81.8246940836602,Relatively Moderate,0.0008297074310087,94.3032623247293,81.4479207544029,Relatively Moderate,4.19799414591254,261188561.0,1744.0,7.98950222097905,7896.82057142064,10.9311931463808,Relatively Low,3.05890204011616e-08,74.9438083246055,8.22489155822489,Very Low,0.00048614542,5685183.63294997,37.3329434850981,0.0378561245167859,0.402898339774082,30.9342365227209,Very Low,1.44937911414834e-10,16.5702323831028,29.6671542221112,Very Low,7.89285714285714,261188495.7638,13.246290643201,222080.2523,223185.212764864,11.863212532588,Very Low,0.000850267911618,59.3912206120675,7.73429417430702,Very Low,0.373621426963763,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007303
California,CA,San Diego,7304,6073007304,3303,438786165,0.30912843,1011818.06993889,29.2188410450335,Relatively Low,29.2188410450335,23.1005002700989,Relatively Low,800344.912865431,662041.542748525,0.001693718353035,70.8128801935317,59.0055085,Relatively Moderate,63.7364443,5.37732496149745,Very Low,13.6269032752766,0.775000000805387,8326667.28436164,50.521033587183,1377.237,1378.007,79.2347696879643,Relatively Low,3.13874299113328e-06,89.7182126936956,79.5642558768122,Relatively Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,692415242.132258,3303,371288.714988191,489493.684988191,85.3042722596707,Relatively Moderate,0.0008461723376993,93.0291002184278,86.7884366118464,Relatively Moderate,4.20763593870948,438786165.0,3303.0,13.5087632039821,14939.8466979632,21.6234981230215,Relatively Low,3.07866662203948e-08,74.1588900526025,24.4887744887745,Relatively Low,0.00081962243,8003748.7347992,61.6841311809275,0.0898530320676586,1.10673827952762,39.6815316586697,Very Low,2.0477635630936201e-10,16.1409822184589,41.209137502527,Very Low,7.89285714285714,438682208.7713,50.521034700099,288029.0764,292243.369102107,19.7172182164079,Relatively Low,0.0006564224202465,40.0474434553867,23.1053714340076,Relatively Low,0.374647066963763,54655846.7940729,0.0,249.076466381733,249.076466381733,26.7766497461929,Very Low,5.67648860081386e-07,44.2258883248731,24.2725880551302,Very Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007304
California,CA,San Diego,7401,6073007401,3197,444700576,0.23114988,838566.50453102,21.2716872985861,Relatively Low,21.2716872985861,32.0454705592221,Relatively Low,976719.100257085,712288.4709665,0.0017980306884971,66.9305023839162,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.002,78051.8866383413,0.759613226539,0.3922419,0.3925887,69.4995754616854,Very Low,8.82035961203702e-10,78.6881766079389,69.568897261583,Very Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,709182894.347461,3197,353485.727321553,602043.457321553,86.6535923150997,Relatively Moderate,0.0007948847975442,76.6540620522817,85.6718157278251,Relatively Moderate,4.36842105263158,444700576.0,3197.0,14.2048706394492,14960.0330547638,21.648210692305,Relatively Low,3.19425505746347e-08,74.5366393259353,15.8110491443825,Very Low,0.00085613308,14746254.4322804,102.682912706251,0.172921286021658,1.94109169099014,45.0818515382444,Very Low,3.88848801539799e-10,18.0379151378305,42.9583913048649,Very Low,7.89285714285714,444700449.3202,0.0,357689.5246,357689.5246,27.3457500528454,Relatively Low,0.0008043378936392,55.7977311694107,16.5875875518771,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007401
California,CA,San Diego,7402,6073007402,3631,478363571,0.35831757,762879.40517007,17.8445292711641,Very Low,17.8445292711641,27.7004016252906,Relatively Low,888562.662825519,735448.7495806,0.0017258505734622,71.9085421706555,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,757667306.667663,3631,396040.674838519,531125.414838519,85.8198088169669,Relatively Moderate,0.0008279072631108,92.0720107100077,84.9012402934846,Relatively Moderate,4.36842105263158,478363571.0,3631.0,15.2801530195247,16990.0384065558,24.7113924944397,Relatively Low,3.19425515358165e-08,74.1765418878049,18.320701654035,Relatively Low,0.0013119401,18376582.5021611,132.645382649706,0.330220637225488,3.83040405822805,51.8616520839213,Very Low,6.90313094985839e-10,18.9763853608053,49.7829783691865,Very Low,7.89285714285714,478363429.0914,0.0,338210.8652,338210.8652,25.1168471240341,Relatively Low,0.0007070163484501,46.1199708762947,14.9643846693542,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007402
California,CA,San Diego,7501,6073007501,3993,534333111,0.40318941,1342338.72798887,43.4411901109486,Relatively Low,43.4411901109486,52.2007186978885,Relatively Low,1421378.91749934,1088665.97054613,0.002287133093206,78.0491814829603,23.9827045,Relatively Low,26.67871618,5.37732496149745,Very Low,13.6269032752766,0.01,96687594.969752,728.7771388093,3312.917,3315.0463,82.2675652727659,Relatively Low,6.20009677820621e-06,91.3314582891106,81.4644934065034,Relatively Low,53.2066508313539,88.1101999060741,72.8465454203454,Very Low,73.1968822374531,72.3306339409939,Very Low,0.033708,872913624.336648,3993,526846.54756036,778932.02756036,88.5572022453437,Relatively High,0.0009859889584127,88.0040867134838,87.9133816132139,Relatively Moderate,4.31879180220691,534333111.0,3993.0,16.9470468560906,18561.1329798961,27.0096614378008,Relatively Low,3.17162580929607e-08,80.3793967779517,22.5129891796558,Relatively Low,0.00060428248,1034187.27273403,8.46641489580966,0.0085598203005946,0.111461913694558,22.1740050804403,Very Low,1.60196329300556e-11,12.8034151848716,21.2895246928995,Very Low,7.89285714285714,534232820.1688,728.7771388093,505259.6371,566051.744699892,49.4421870963196,Relatively Moderate,0.0009455892339413,59.5779411419311,39.8998727599206,Relatively Low,0.378621426963763,440941665.771551,1634.9672088623,51899.9671052195,51899.9671052195,64.2131979695431,Relatively Low,9.71303593896496e-05,80.2664974619289,62.7105666156202,Relatively Low,0.0003546611333819,3365910.28807035,26.1253259996327,10.0977306091212,43.5389291783089,31.2796546680461,Very Low,1.88978193588328e-08,21.3822791433294,29.9014186674277,Very Low,06073007501
California,CA,San Diego,7502,6073007502,3150,609084821,0.33510945,1254667.29001252,39.8511172154638,Relatively Low,39.8511172154638,53.8048711745778,Relatively Low,1461371.87688933,1130262.02200401,0.0020831005576614,75.9647227376283,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.775,9260056.79737994,47.636566313642,778.689,779.031,77.6400976438124,Relatively Low,1.27845740552448e-06,87.5610273827213,76.8476806727278,Relatively Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,1063708110.58588,3150,716961.549315663,1028569.41931566,90.8095920332574,Relatively High,0.001177112816797,90.4208845151138,89.2238355154412,Relatively High,4.31499369620886,609084821.0,3150.0,19.3032384658829,14635.3854211209,21.121009214258,Relatively Low,3.16922008238372e-08,76.5277663367735,15.4237570904238,Very Low,0.00053129732,1914907.84613278,16.895419404881,0.0139351279155332,0.194482537623541,25.4915796406059,Very Low,2.2878796901644002e-11,12.8187035469,23.9247024128049,Very Low,7.89285714285714,608982089.2322,47.636565337536,387360.3633,391334.043388841,31.2527890645184,Relatively Low,0.0006359711323359,37.8631655588698,19.5164876981437,Relatively Low,0.383621426963763,548179513.862165,1273.82236647606,23637.612675011,23637.612675011,56.2817258883249,Relatively Low,3.88084087142454e-05,72.5253807106599,52.6033690658499,Relatively Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007502
California,CA,San Diego,7601,6073007601,2355,1084186989,7.17565212,3954390.37810073,89.4818831531756,Relatively High,89.4818831531756,90.2635225591282,Relatively High,3534601.33034188,2946931.82236813,0.0030512287937947,87.995866312798,44.28300657,Relatively Moderate,48.65812247,5.37732496149745,Very Low,13.6269032752766,0.897451085298892,480301912.752649,1353.02423027285,373918.134468,374028.016084,98.4265548715772,Relatively High,0.0003448834364013,99.4852472935682,98.3837060092282,Relatively High,53.2066508313539,325.707342864245,76.0418993428246,Very Low,71.4710619437815,75.939733390413,Very Low,0.033708,1805190372.75741,2419,1319700.89083152,1819493.33083152,95.4306315616413,Relatively High,0.0012172262757448,92.5206097188623,95.3872498305447,Relatively High,4.29471446958114,1084186989.0,2355.0,34.3139473745458,11226.5588254452,15.9419607658543,Relatively Low,3.16494734973672e-08,95.2010544029561,15.4201820868488,Very Low,0.01287056712,6964569.19605925,14.6197783279434,1.22777107374088,5.01239849156721,54.5865086085239,Very Low,1.1324347978694301e-09,33.5979395992097,55.3482453949794,Very Low,7.89285714285714,1072522293.4735,900.645198873933,1071008.305,1146436.39479773,82.1570331399582,Relatively High,0.0009878446392239,65.0186720529864,81.5799174723223,Relatively High,0.387510316963763,1556289241.84593,1733.96704030037,179326.6426121,179326.6426121,76.0786802030457,Relatively Moderate,0.0001654019504306,83.9467005076142,77.947932618683,Relatively Low,0.0001391827470802,8463007.48844029,37.566733350902,39.2899188771398,52.5114052679534,32.925451583366,Very Low,3.62390614126248e-08,26.2709143448325,33.120473761193,Very Low,06073007601
California,CA,San Diego,7602,6073007602,1865,439026113,0.32479746,1753855.76777485,57.476841116383,Relatively Moderate,57.476841116383,45.4212368180003,Relatively Low,1262116.46188999,1111970.13354278,0.0028432277381057,89.9452756182916,69.73286738,Relatively High,74.07163983,5.37732496149745,Very Low,13.6269032752766,0.775000000103536,274844652.315569,1244.61159563853,157541.91531,157601.50305,96.4657185310974,Relatively High,0.0003588440656376,99.5223943960943,96.9284953722664,Relatively High,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.033708,697076103.884787,1876,359951.213677494,471933.643677494,85.0846701270639,Relatively Moderate,0.0008198856583218,93.1030838246001,87.1487519769779,Relatively Moderate,3.56675563949044,437755430.773738,1860.80775145525,12.4627844428011,7629.33777180138,10.5546206620615,Relatively Low,2.83873420595396e-08,78.0328794850371,12.5351542018209,Very Low,0.00049259265,236283.033748892,1.25455047452438,0.0015942114408411,0.0140239137171632,13.9218176686424,Very Low,3.63124514381934e-12,13.3361558001693,14.498234097963,Very Low,7.89285714285714,438985865.4795,359.000832448602,451487.2044,481434.362633857,41.147802804331,Relatively Low,0.0010283834856994,67.5118021466989,51.7236868704886,Relatively Moderate,0.383621426963763,697099380.129594,1834.99997162819,141892.903809279,141892.903809279,74.238578680203,Relatively Low,0.0003231992348693,88.7055837563452,77.7947932618683,Relatively Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007602
California,CA,San Diego,7701,6073007701,3682,610186445,0.22176921,1449773.48872974,47.446279714126,Relatively Low,47.446279714126,61.8138901284731,Relatively Moderate,1688621.53429395,1541714.35764398,0.0028362874158541,91.9710172158677,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.775,31156417.5749046,117.508332658305,5713.94,5715.78,84.4725111441308,Relatively Low,9.36425259332006e-06,92.6581405221821,83.2473312037568,Relatively Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,950182674.676683,3682,486435.349486747,614724.889486747,86.8238720435916,Relatively Moderate,0.0007971913395859,94.8364140263523,85.799055807261,Relatively Moderate,4.22541219589747,610186445.0,3682.0,18.8930463707587,16813.0235306883,24.4524989114702,Relatively Low,3.09627434787719e-08,75.6487049436906,18.0966680966681,Relatively Low,0.00034348263,4442819.68636749,22.2887437816668,0.0209020519555317,0.174885851366317,24.8318280176875,Very Low,3.42551889292324e-11,15.763477279142,23.283745377142,Very Low,7.89285714285714,609444315.4575,9.060979561295,1045495.5139,1046251.34996444,78.7326490828382,Relatively High,0.0017134033744391,91.7889940578247,66.9104443889503,Relatively Moderate,0.375726686963763,420745969.943411,69.1506118774414,2543.42847793949,2543.42847793949,38.7055837563452,Very Low,4.16828085707392e-06,56.0279187817259,34.3797856049005,Very Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007701
California,CA,San Diego,7702,6073007702,3837,592057316,0.24117639,1221773.30295387,38.4847728110544,Relatively Low,38.4847728110544,52.2700049322404,Relatively Low,1423058.65394257,1263418.81307106,0.002395479532123,86.9095990793151,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,912854246.002106,3837,501991.985888215,642699.205888215,87.1362472696526,Relatively Moderate,0.0008478773461997,94.5087723418747,86.0975348721059,Relatively Moderate,4.31267217308068,592057316.0,3837.0,18.771726872827,17835.2169002372,25.9470209586123,Relatively Low,3.17059284051258e-08,75.2332984219259,19.3836693836694,Relatively Low,0.00036828287,2277119.43010524,16.0017858035258,0.0114866340107742,0.130018366302335,23.0160410198514,Very Low,1.94012196122819e-11,13.4913914761502,21.6177327482668,Very Low,7.89285714285714,592057156.9293,0.0,759871.7101,759871.7101,64.6464053362144,Relatively Moderate,0.0012834428180598,82.9461916057966,50.5095548975539,Relatively Moderate,0.373621426963763,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,9.999999747379e-06,24633828.557829,195.122993638113,73.9014838065803,79.421771109746,37.0530246274958,Very Low,1.24821502596854e-07,44.8669924964028,34.5831400948949,Very Low,06073007702
California,CA,San Diego,7800,6073007800,5764,1160737568,0.77910963,3453629.62850409,86.0951565528641,Relatively High,86.0951565528641,92.8717382624422,Relatively High,4022610.01977446,3411113.25221316,0.0032989138503626,90.2188975268337,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,3.17700000015706,185909361.302976,1109.60028086141,23905.7282,23919.0109,90.5699426873275,Relatively Moderate,2.05952911829937e-05,94.9506474209297,89.0927457886259,Relatively Moderate,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,2016553493.3736,5764,1085746.62269339,1661201.42269339,94.7906146511027,Relatively High,0.0009353937122619,85.599032341405,92.7485046317767,Relatively High,4.36842105263158,1160737568.0,5764.0,37.0769190165353,26983.5122187639,38.3586146839733,Relatively Low,3.1942551045729e-08,76.7831295527025,30.1944801944802,Relatively Low,0.00332865514,38635588.1397263,172.757389489259,1.76149650831351,13.3276804768669,64.2028883243955,Very Low,1.5175665515407102e-09,25.3680967165302,62.5676334534385,Very Low,7.89285714285714,1158265758.3076,86.86015791118,2296278.8144,2303524.39303397,96.6296357188153,Very High,0.0019782928352673,94.3150057542805,92.6093729561319,Relatively High,0.387510316963763,446407839.569515,0.0,831.617497957889,831.617497957889,32.1065989847716,Very Low,7.16456088684026e-07,45.494923857868,26.7228177641654,Very Low,0.0001705166641301,9645455.76833444,97.653087912422,662.779220839497,708.809876742175,63.2097796487223,Very Low,5.70998336843266e-07,68.2732213144971,60.7601108296767,Very Low,06073007800
California,CA,San Diego,7905,6073007905,2508,507719457,0.22281636,1485158.21180853,48.7127347103802,Relatively Low,48.7127347103802,41.2147403527726,Relatively Low,1168173.96559932,922395.736547591,0.0020393997278348,76.3193743100735,59.64994373,Relatively Moderate,64.29510352,5.37732496149745,Very Low,13.6269032752766,0.01,2109634.73113583,4.8949580691,72.2848,72.2991,72.2537677775419,Very Low,1.42371538067725e-07,82.5833156442369,72.5912578152729,Very Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,844498307.973025,2508,546756.127993085,779675.307993085,88.5689456748949,Relatively High,0.0010768863009973,90.33280879348,90.0455448134803,Relatively High,4.36842105263158,507719457.0,2508.0,16.2178546203336,11741.0026797013,16.6739235322499,Relatively Low,3.19425509437067e-08,76.8149028560669,18.8116688116688,Relatively Low,0.00033337348,2368246.36967395,6.39609203357873,0.0108139257808501,0.0537013943297142,18.5447831404648,Very Low,2.12990178567257e-11,18.9234641076301,19.1216867040063,Very Low,7.89285714285714,507428278.1155,4.8949580691,374294.3618,374702.682535911,29.2798928999225,Relatively Low,0.000737207047395,49.2073185052963,34.2085548143127,Relatively Low,0.374025466963763,141987675.206653,0.0,2.622639546584,2.622639546584,17.7664974619289,Very Low,5.16552893615814e-09,32.0431472081218,15.3139356814701,Very Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007905
California,CA,San Diego,7907,6073007907,3039,500111698,0.18322278,1025527.57644064,29.8823921134934,Relatively Low,29.8823921134934,42.3890833078892,Relatively Low,1194481.733217,1049869.68809885,0.0023565532661022,85.9560325997604,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,827437668.06095,3039,460862.687317712,590387.967317712,86.5138455034408,Relatively Moderate,0.0009215195108627,94.8998285459286,85.5540889253565,Relatively Moderate,4.36842015496338,500111698.0,3039.0,15.9748398176629,14223.1565211963,20.4926038810502,Relatively Low,3.19425437988112e-08,75.6663567788931,14.9137232470566,Very Low,0.00024315237,389433.151636474,2.08136948988503,0.0012969907599632,0.0114761603713235,13.4325900837332,Very Low,2.59340216425665e-12,13.133879010255,12.8238973517415,Very Low,7.89285714285714,500111539.3153,0.0,587755.706,587755.706,51.4491392066139,Relatively Moderate,0.0011752488661043,79.0649881391361,37.0256739562151,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007907
California,CA,San Diego,7908,6073007908,2874,466978914,0.17908176,960732.718975782,26.8500350802088,Relatively Low,26.8500350802088,38.8648800995843,Relatively Low,1119012.01848071,1010455.27984376,0.0024290066505197,88.1790638137962,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.165,1563098.2055973,9.557015287141,372.61,372.804,75.5678199957546,Very Low,7.97916113188785e-07,86.3908936531522,74.9965872170803,Very Low,53.2066508313539,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.032491,799594856.392363,2874,420022.44749029,514311.32749029,85.6225192005073,Relatively Moderate,0.0008994462809733,96.7646851586537,84.713353073383,Relatively Moderate,4.36842105263158,466978914.0,2874.0,14.9164977246439,13450.7345149825,19.2946326653094,Relatively Low,3.19425508892332e-08,75.6016333831507,13.9317889317889,Very Low,0.00024980458,1296200.27901047,5.74800422297057,0.0044350443079302,0.0333153732166803,16.601985135008,Very Low,9.49731170930386e-12,14.8308871954088,15.6612322071992,Very Low,7.89285714285714,466978765.4706,0.0,588875.4956,588875.4956,51.5477840148437,Relatively Moderate,0.0012610323034842,82.2134016018038,37.118428406645,Relatively Low,0.374647066963763,41706534.8484606,0.0,16.3280997637767,16.3280997637767,20.0507614213198,Very Low,3.49653898158166e-08,35.3426395939086,16.8453292496172,Very Low,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073007908
